PC1,PC2,PC3,PC4,PC5,PC6,Target
-4.5214759402022455,-0.9158657676586711,-0.33746513594316113,0.9964931917466956,0.7522369647322564,-1.3014986570513134,143.2100067138672
-4.7301211318200815,-1.0529050281956092,-0.4307107669976996,0.5294075645058305,0.5407556290251287,-1.4017102399316974,136.5
-5.265662652621418,-1.535806467427897,-0.3258160699379267,1.2210426474977392,1.2691661793216291,-0.07301829073882439,134.50999450683594
-5.828159129423754,-1.8685148155098192,0.07222731752746185,2.555084816238575,0.9629677188528232,-0.2168234200809441,132.3699951171875
-5.801869063397567,-2.2354158537160265,0.015471114546748783,0.36879678749996864,1.0574909594815536,-0.01877068005923269,132.3000030517578
-5.987713243549017,-2.390672374628438,0.13588313223793982,0.22246495286552054,0.9038052864981895,-0.034683415292229874,135.4499969482422
-5.79488186878121,-2.066360741779034,0.06276013297770508,0.542096102612439,0.742219798500456,-0.3603360291594975,132.22999572753906
-5.954765001667181,-2.2141645113745634,0.028945266230591488,0.17566195892211045,0.4428249032171893,-0.4088994867858574,131.86000061035156
-6.071644987109055,-2.462200282826629,0.005602425837752318,-0.39345189825483623,0.558043663799968,-0.24729258332024467,130.02999877929688
-6.162360033524997,-2.148872131962035,-0.15999401628907994,-0.08953170137667467,0.6999746109758378,0.5142955037387682,126.04000091552734
-6.52514611678321,-2.465823852104097,0.08578374585965641,0.4712453931982731,0.41084025688816794,0.48542407866298676,129.61000061035156
-6.33342937220654,-2.089019129739376,0.009295679587789001,0.0872615126623953,0.3069659895690776,0.25973629298980483,129.92999267578125
-6.2915604647421794,-1.922747966568861,-0.03406313592104938,0.11365874480970196,0.04371367102554703,0.08546682987073939,125.06999969482422
-6.707511952751575,-2.380094256518394,0.30392576616840034,1.2372364941723697,-0.14167293479530324,0.1921874308635743,126.36000061035156
-6.6029053353062865,-2.213626193226903,0.2634941574260102,0.49209136121628,-0.2603812471504559,0.07303613277273147,125.0199966430664
-6.661075744135876,-2.1406607265787727,0.24179652680512637,0.16184806122327972,-0.4948328416544563,0.14601133671315839,129.6199951171875
-6.454412507088212,-1.503738495619602,0.07552829469875394,0.44695569842630534,-0.5610266653155386,-0.08484737016389421,130.14999389648438
-6.116746003698757,-1.220538465434456,-0.25313115646187107,-0.14109974101698997,-0.6028549905698989,-0.17086293733542784,130.72999572753906
-6.007497806290072,-0.7664362962884881,-0.5495072851831925,-0.4053388783867318,-0.5514788946573793,0.004646693548498577,133.49000549316406
-5.811185592804884,-0.36646548275026636,-0.7312424402208705,-0.11675520197975502,-0.666172369906547,-0.37907248819732087,133.41000366210938
-5.7831431698339815,-0.22823693512480783,-0.8785115655889327,-0.026960298721991235,-0.8593675249478037,-0.6494145740690945,134.75999450683594
-5.378028569225136,1.1827191120457352,-1.714020141453381,-0.39271621123219264,0.05971544173438929,1.0904725406831377,135.94000244140625
-5.201199358706616,1.4762950726402457,-1.8064534186960486,-0.07835599077273886,0.0073082551798343874,0.8692009422646291,135.2100067138672
-5.210668731885472,1.565499289475415,-1.802536386543656,0.18099283449952563,-0.1388373017899121,0.751945781420526,135.27000427246094
-5.172199359056409,1.5913417126612204,-1.8516058647640814,-0.40975135226832354,-0.1347972128663232,0.5138047861579542,137.8699951171875
-5.09942200204238,1.8887952802897077,-1.7293768639370146,0.5348319160252192,-0.2684479165049988,0.07001938452119662,141.11000061035156
-4.704283718521936,2.507889780141428,-1.8144978409929584,0.6627958700283544,-0.18911691902763025,0.15166237889200634,142.52999877929688
-4.419733944420125,2.7398276907908596,-1.8390771644968056,0.02703897005775578,-0.24893059432926276,-0.05429705208165602,141.86000061035156
-4.478573758924136,2.5627460146826246,-1.7045620696350035,0.005857302142063454,-0.2059750047336498,-0.09869630351790314,143.9600067138672
-4.110356667887887,2.9891387034244175,-1.7966998974265778,-0.5459415509347567,-0.036844768134346444,0.06836184881382501,145.92999267578125
-3.9988704424543906,3.2066825507827206,-1.5821793787800762,0.27186948913488973,-0.06398663846046998,-0.06518398086439611,143.0
-4.101393577263987,2.7068215410400103,-1.3311102471169962,-0.056235562834249894,-0.07064927194042366,0.028317440950346745,144.2899932861328
-4.06366479290439,2.7551885993818153,-1.1206398347395397,-0.04782860034393952,-0.13365889025440122,-0.24336291852423844,145.42999267578125
-3.9967704992603537,2.7412266328696275,-0.8394111625780223,0.4188135332156617,-0.1721220015309305,-0.46100402068507024,150.82000732421875
-3.623280643478581,3.4198568239901825,-0.7185177559907496,1.8035849093818668,-0.05650480450640248,-0.28329295933958853,154.5
-3.386991407175427,3.809577314943811,-0.5220743977776195,2.6536412910163394,-0.1353023599256816,-0.4012045980103022,151.72999572753906
-3.1377808152574764,3.3110948974477292,-0.49664979503062356,0.28761410301048734,0.13284911365155833,0.011801383036442696,154.64999389648438
-3.0231539688861293,3.530085749870875,-0.19551359329674162,0.767479217676056,-0.05823061497532903,-0.2660129101081349,151.9199981689453
-2.967888487337337,3.2283830571112366,0.042725116665905186,-0.1184215066164386,-0.25071023922272384,-0.25111900991413616,150.8699951171875
-2.9949005497865433,2.9324891624048264,0.34585514353478236,-0.6051682080845462,-0.2802149656498297,-0.26410202424746626,151.00999450683594
-3.086734521804365,2.746342867300213,0.6401361985222649,-0.613870985180138,-0.26392999928975286,-0.4003458714164981,153.85000610351562
-2.929705900595145,2.712234230217683,0.8896553412639422,-0.3581594710608305,-0.17643936325842122,-0.5200461915404424,153.1999969482422
-2.9562397830476392,2.609348313987396,1.0794045383239985,-0.4585727320895172,-0.39590740268943664,-0.6576675277013972,155.3300018310547
-2.864248612418439,2.3130263037581766,1.3536115426402533,-0.16912931692538852,-0.005972890451375477,-0.5196442900646046,153.7100067138672
-2.9383989604253697,2.1102525313548117,1.5746258014006835,-0.134362817241277,-0.2926964157612115,-0.6245247506106898,152.5500030517578
-3.0537556203930776,1.8814348111119155,1.6663534408788634,-0.6597748952075058,-0.4263351603988145,-0.7370236007584089,148.47999572753906
-3.3489299423656127,1.300074066104931,1.8281583874496183,-0.8051266278993439,-0.6247508469333325,-0.8395305755709123,148.91000366210938
-3.3472163982458585,1.1260759586536886,1.8305648307457172,-1.3196696537653636,-0.6039860963578632,-1.0755189474438254,149.39999389648438
-3.492482472179535,-0.14924702341895488,2.0987293690862523,-1.1162293150060947,0.8700028822883755,-0.25033069126424135,146.7100067138672
-3.852172302882357,-0.7015264482448988,2.190804782026191,-0.748870612888091,0.8590931799351024,-0.293496219123621,147.9199981689453
-3.546412569975809,-0.0015490700074891814,1.6999470885427128,-1.2528189214349394,1.388068921990913,0.7015107606596377,147.41000366210938
-3.6908695444916972,-0.1129866258369992,1.6696300380337794,-0.9549884609738928,1.162730629070882,0.4648082341692485,145.30999755859375
-3.9747458130133397,-0.6506827957717821,1.685602779348941,-0.6574580746438898,1.2624749827580721,0.49234188480167385,145.91000366210938
-4.011320578830502,-0.762062773574629,1.5324820941174808,-0.8490149245864506,1.3193237831734734,0.29147621741093244,151.02999877929688
-3.7669404884426028,-0.24018913673749664,1.4244436626435497,0.11203239344042025,1.14491656673998,-0.17823239025256132,153.8300018310547
-3.4534450759252215,0.15140629750814313,1.324981762106493,0.81177378722566,0.8610755735824791,-0.5137450191503168,151.60000610351562
-3.425169812735093,0.02512570667450978,1.0545212316481456,-0.5559356542431637,0.7117702599955168,-0.5143747946568318,152.8699951171875
-3.283876760184706,0.17452954305733695,0.8956946660592678,-1.094166959770882,0.626216409383657,-0.7254221800539558,150.58999633789062
-3.4506966602016216,-0.04036064628314673,0.9107543097543597,-0.7516628689741337,0.34732400429042165,-0.923842296463499,148.5
-3.6412925200354485,0.5672653477110797,0.5261321290446137,0.07969897778212133,0.7668820678044639,0.2996492926881453,150.47000122070312
-3.629866534370594,0.6864284442466466,0.5433790437634747,0.674134039234037,0.645351234168923,-0.07655456428765636,152.58999633789062
-3.3730932872635853,0.8607564443709023,0.37356706641835397,0.2672539671738543,0.5995540142523154,-0.34887606896723006,152.99000549316406
-3.324237713344933,0.9328980000629373,0.2930325811097933,0.3834975959315702,0.4611938688933113,-0.6322590505977931,155.85000610351562
-2.94772470228198,1.8593701027575318,-0.13389671485598997,0.5008028776039778,0.8272003923002809,0.14932636081017042,155.0
-3.0008548521023144,1.919196001206983,-0.09641536568491986,1.280043889374287,0.5258215179163337,0.048637000849534914,157.39999389648438
-2.707675585509364,2.2248222260925408,-0.2832390567469414,0.40123153729213135,0.5628919959393842,-0.006441498958692722,159.27999877929688
-2.457362855072346,2.5231536375115575,-0.34240337665453213,0.42972736260196037,0.4603496857510489,-0.12589956534057178,157.8300018310547
-2.4236210098134525,2.4900119926316284,-0.2661218503612594,0.4737856478175833,0.21165976637272543,-0.10584885630275165,158.92999267578125
-2.2941530224906574,2.496767127850182,-0.18846707658838094,0.11565799150059926,0.21496958638066727,-0.2172810489215121,160.25
-2.20608773120131,2.1907137267694012,-0.06083917326579408,-0.179457553501879,0.6569047960775687,-0.016933853267280745,158.27999877929688
-2.2175516357415583,1.9402161529485613,0.047170822475152654,-0.6228004018916478,0.4196896363370283,-0.07479014033344482,157.64999389648438
-2.287133495660428,1.7771676070131548,0.09784220470639278,-1.1015060892147361,0.2966279793698933,-0.21380877889169336,160.77000427246094
-2.0838473181539876,1.9939158573241964,0.18464461359317347,-0.7918701800611873,0.15883646601280563,-0.528427723594128,162.36000061035156
-1.781700965621352,2.614329851454574,-0.03503322385914781,-0.8133915712904166,0.36946130745581407,0.05868364736376163,164.89999389648438
-1.6853472857695329,2.8700276277366714,0.10493151168020956,0.20785591372371515,0.2548442066216212,-0.06159844830722016,166.1699981689453
-1.4147847296575373,2.938016439031,0.0985563994372323,-0.29500787010440843,0.3999791774032744,0.0744724486930136,165.6300048828125
-1.2594367762736847,2.977655142694363,0.10734148323413312,-0.9482549057821829,0.27106257947798085,0.13407393007416887,163.75999450683594
-1.4966912966876191,2.6061016456655985,0.2645103818152329,-0.6877761703628189,0.1334763415301669,0.040075539023519846,164.66000366210938
-1.4370888664855754,2.4144815867435963,0.3291479037494517,-1.0688300097363381,0.31793041712564934,-0.03078622013374654,162.02999877929688
-1.6757799578579653,1.9772035566716444,0.42522390238169744,-1.021926863151112,0.10694739606592295,-0.18445414657809203,160.8000030517578
-1.8368491323795233,1.1615523713770748,0.6371716564259245,-0.9323331286084553,0.6192271455958972,0.08879617125468402,160.10000610351562
-1.9724742632934815,0.9185083532509005,0.7008573162524764,-0.8623965091982916,0.4736215983590773,-0.13565644621285933,165.55999755859375
-1.795214437554938,1.3497385688289605,0.749257048047918,0.08223313527955331,0.3268191267577131,-0.5882002308583124,165.2100067138672
-1.5985084962727458,1.329102164041869,0.5950243617780906,-0.9174664118860796,0.19423453769921734,-0.6707012937243593,165.22999572753906
-1.4866148968441417,1.3318324117563114,0.5292634971112609,-1.480067152517683,0.08103780408983738,-0.8312827292672178,166.47000122070312
-1.2659726572286962,2.1702309828274378,0.25036410563553446,-0.7918447104923727,0.39667160865876033,0.098468920232483,167.6300048828125
-1.1437142721391946,2.2945961109882065,0.23320322529717513,-0.9093939621269268,0.40647271252439654,0.10387748264826027,166.64999389648438
-1.3568733831875124,1.4265386043004356,0.521597545718454,-0.4161309850734026,1.087548138954944,0.6456004641957744,165.02000427246094
-1.5478882770608156,1.1735811704946952,0.6383120851726479,-0.17950210527563767,0.8035761162884691,0.4938708715871963,165.3300018310547
-1.406556767244935,1.112013659221274,0.5478080962985323,-1.2272079068576953,0.8020300587527233,0.35220947797229735,163.77000427246094
-1.5680589938099474,0.847537691790079,0.6836134681255919,-0.8542735258144671,0.5132182030424979,0.17846786828585087,163.75999450683594
-1.6430470375036583,0.7542034763391292,0.6758231620474281,-1.1268878003697986,0.3851977356453365,-0.012384814566429567,168.41000366210938
-1.376752149820143,1.6938875761396845,0.5064297924203714,0.05956663995026479,0.55323738754554,0.35154230762900235,169.67999267578125
-1.090134405657525,1.9645548636025334,0.3629555710219914,-0.40607770645949365,0.4665354628414697,0.30711032834421986,169.58999633789062
-1.02146115530321,2.103400488726754,0.3162142604142335,-0.5693904501030493,0.2813895108103639,0.2967963011558407,168.5399932861328
-1.0489263811523677,1.9637327907093756,0.31311561719972547,-0.8614584484367591,0.05806724009521228,0.17509335913188703,167.4499969482422
-1.2362684676811684,1.8679856561469979,0.4440806016207469,0.02458013352729544,-0.060474379872892066,0.30274963897359053,165.7899932861328
-1.7414732541545288,0.8132642815217627,0.7243734359893473,0.8572679814464031,0.6566042486531669,0.7734070418649625,173.57000732421875
-1.2374489511005768,1.6694166471389416,0.6705796929047919,1.96273990740864,0.6439755316970313,0.5213354329381368,173.5
-0.8977463834298735,1.7539045298466078,0.3598038503293238,-0.1614497712900237,0.6185740507470131,0.5515006413625183,171.77000427246094
-0.8837812778225781,1.5722257643459157,0.3251622543252261,-0.8470115469655878,0.41700445895430965,0.48902389516480627,173.55999755859375
-0.8321540188971998,1.728104730871213,0.41754742809395323,-0.3684838171276417,0.23245762116226065,0.18373543461251027,173.75
-0.6499014925211147,2.071749902737519,0.27733630795410463,-0.5830748489852395,0.34035099255164314,0.5309115802105472,172.57000732421875
-0.6983396451986553,1.8817651167836313,0.30371153314450405,-0.9020176287889148,0.15699344172602406,0.39550694566305294,172.07000732421875
-0.665248184618278,1.7371269927683866,0.3008237572352564,-1.5673250095238538,0.05234276429160168,0.2656645295745528,172.07000732421875
-0.7219366278532062,1.667545025448538,0.41025898580639975,-1.265254725395316,-0.13245752015091178,0.016878603378973123,172.69000244140625
-0.9041181476611586,1.1651424075012216,0.6411513994639277,-0.17969195414375022,0.3360013624585061,0.11091570212889987,175.0500030517578
-0.6633346193399655,1.76393393027637,0.4508252025113481,0.26517159646403643,0.502709748497056,0.4520812892774682,175.16000366210938
-0.4293864934967972,1.858167782324058,0.35540148847560366,-0.22461048314591872,0.44535821320879815,0.4142029067402983,174.1999969482422
-0.46076156331363655,1.6716012830330649,0.2530265830888644,-1.0292821232372995,0.3172145498853724,0.32001809495871153,171.55999755859375
-0.7468649886923725,1.205826768411799,0.3121074144951873,-0.6590322855838879,0.041832900868133856,0.14328114870992606,171.83999633789062
-0.7374736888864073,1.097575135142344,0.2240465406087669,-1.0701680621364653,0.041066011064761446,-0.11797303233863861,172.99000549316406
-0.8325452819551206,0.3937421913156435,0.4350129894842042,-0.18247312710268454,0.8847243855521351,0.21066273076175313,175.42999267578125
-0.6386346417282853,0.6323999498366103,0.34070038224112936,-0.252952580360629,0.8016452094676421,-0.09312978181721855,177.3000030517578
-0.28928585558204123,1.3357895386660654,0.04946113388361157,-0.07662753308634355,0.9867193402459596,0.4538971688648591,177.25
-0.5190589950662731,1.4950569240282634,0.2166703827541421,1.6355448639806898,0.5747045315495392,0.2671739370320562,180.08999633789062
-0.16010363417936574,1.8645260186894304,-0.004762108064654832,0.5446756911839649,0.6191034733678387,0.23829874824434233,180.9499969482422
0.10801378985399403,2.095051490203911,-0.07032139393349188,0.23418220599127548,0.5143376689883569,0.19052696464479546,179.5800018310547
-0.20248392430176074,2.0386147079005656,0.2802556873719123,2.2253196306990217,-0.024670217807089775,0.07710974613495222,179.2100067138672
-0.07923880453482607,1.942827846259738,0.17713064493039896,0.24686285656519016,-0.04711191034846226,0.13261947283043996,177.82000732421875
-0.1569132152157423,1.683589446131468,0.34436062837669523,0.022779528301572694,-0.32355374666712705,0.0708874893302119,180.57000732421875
-0.006365319947739302,1.4819154291255034,0.46272406832242396,-0.5004140037329377,0.1818603232583664,0.26238461478305547,180.9600067138672
0.18183884286894433,1.5326945672818828,0.5622235061479474,-0.6173565226941602,-0.01069146735977667,0.08467717789663545,183.7899932861328
0.328274440260857,1.8208398937561676,0.6637820892353027,-0.3229691891307823,-0.21584351839847224,-0.17891430124668936,183.30999755859375
0.35658480340556425,1.8016325136712679,0.7764032011283177,-0.33318490451273397,-0.5114688023489473,-0.29960134104651676,183.9499969482422
0.43419766198467546,1.8746952926874245,0.8938257683995764,-0.24503464557455093,-0.6980264580904579,-0.5155913197523175,186.00999450683594
0.7003554993437838,2.6249431497906066,0.722237858520439,0.29207607332705576,-0.3141966437658332,0.3748567409309938,184.9199981689453
0.5009190621056838,2.481987797712565,1.0084389425652092,1.5875435058494962,-0.6234257341103813,0.3843185796225397,185.00999450683594
0.7965098397947177,2.3566954962534807,0.9144638567088454,-0.5789642108228992,-0.44454212755721056,0.48959977752870243,183.9600067138672
0.6825375069487981,2.0306542557583005,1.0224137395585946,-0.6411692805278775,-0.5523260010764738,0.4237816638565544,187.0
0.8721212485605965,2.41353520809543,0.9632902590377311,-0.4798022288128866,-0.35489405373813304,0.6005002544585316,186.67999267578125
0.8426560304736562,2.1035350380398485,1.078648675075496,-0.2814234138377398,-0.09630169640290925,0.8652854929240462,185.27000427246094
0.8359855028566324,1.9097246429525516,1.1150374539885812,-0.62909405548582,-0.2752160819444196,0.9246648143853767,188.05999755859375
0.970392344909734,2.2074267892784736,1.1335897947505298,-0.48333645303333306,-0.3356157959530463,0.7702269469561885,189.25
1.1567919491166572,2.407524497262419,1.1417110876332361,-0.4601225768847264,-0.45267640792377495,0.680688827404927,189.58999633789062
1.3093866397261904,2.4468565291288993,1.146925977898411,-0.7506920078002687,-0.4341615923686418,0.7220244174237203,193.97000122070312
1.4208384500526758,2.8498060097253206,1.3711576729869035,1.1338424612585916,-0.634911176317913,0.49049775803663975,192.4600067138672
1.8064185208173555,2.559729351203978,1.1151538268283339,-1.866266463942531,-0.5194030342222357,0.7818258896449631,191.3300018310547
1.5025449320176452,2.2209193112657055,1.4212125457261202,-0.6874261018902436,-0.6786143491310389,0.6922743484565229,191.80999755859375
1.5163001437597892,2.186695622926987,1.4458216030199431,-0.8668604442782328,-0.7518693473753716,0.44581843200231047,190.67999267578125
1.4104203726531088,1.5951304083149709,1.6196845392702468,-0.7025623961509613,-0.533959325314859,0.5841773903195225,188.61000061035156
1.0481357632456925,1.162097170452636,1.7075894427457086,-0.05578324232155247,-0.776273753029852,0.33393479058396075,188.0800018310547
1.04938892727981,0.8979831911944675,1.5776134646402056,-0.8732106599951323,-0.7745298541080538,0.1493314343782329,189.77000427246094
1.0838137056177821,0.9625370321369857,1.6256478386512454,-0.10882255137995096,-0.9045883782527523,-0.2494747250567275,190.5399932861328
1.2994570811787696,0.8758954960763974,1.4146658144219515,-1.2610011956923752,-0.7636595165177397,-0.33926602655496063,190.69000244140625
1.3069093010859072,0.7665294221103293,1.3519768527619398,-1.2499860455544445,-0.7765923062492772,-0.5227869944928347,193.99000549316406
1.471292505160463,1.0052434589399197,1.341775997516809,-0.6225839270168442,-0.8425052566295366,-0.8150117648360193,193.72999572753906
1.4954276137253897,0.921967336130865,1.2841179245366503,-0.748589542732359,-0.9594149617269448,-0.9067565581924424,195.10000610351562
1.5234471918374262,1.302675683398081,1.1799941517943247,1.2425038686035526,0.41140838262551155,1.0202933208709615,193.1300048828125
1.537754231115211,0.9976038599293469,1.1363842288690742,0.2737917137005773,0.17944940473677265,1.0437230545234766,191.94000244140625
1.3124564263787306,0.7719508709857907,1.2647089466985462,0.759179684503289,-0.12141023113135355,0.8545011827509171,192.75
1.5538830272584068,0.7662986585216277,1.1111430339753656,-0.6698188313017077,-0.07716439497830822,0.740777578444514,193.6199951171875
1.6936923667488633,0.8113527599909313,1.026365809309827,-1.2994645887389,-0.14270507686478692,0.5540627312821396,194.5
1.6946624274535547,0.9051665168054172,1.1125336992992179,-0.6091501625133668,-0.38032633530376453,0.2511507299114123,193.22000122070312
1.6546545937985526,0.6981005023526116,1.1784610709448808,-0.6652507550164626,-0.6741584510576895,0.1472548509099594,195.8300018310547
1.783024613461211,0.9592005862070309,1.1812261153877952,-0.6397978738289684,-0.7969393838735224,-0.13041849394698976,196.4499969482422
1.9775293200242448,1.0444458984946956,1.0948461544074848,-1.3209178924291503,-0.9090447115813217,-0.280582634555035,195.61000061035156
1.970951332501664,0.8376966035499481,1.1238380690403786,-1.6388093341826109,-1.0316805221718928,-0.30664792049426176,192.5800018310547
1.5272717071956126,0.16323031296148655,1.2732380466547673,-0.5901791204695066,-1.173089197991706,-0.3793272780976211,191.1699981689453
1.2165237612397553,-0.16335308178508817,1.2944172654126576,-0.09258101336045475,-1.3619425200789408,-0.6541335866434537,181.99000549316406
0.028947171060850586,-2.4575342085744856,2.131932108863767,2.035641788035394,-0.2836956354221326,0.402865771057533,178.85000610351562
-0.3250809976104478,-3.070730277325596,2.3778771286403533,1.368450681782428,-0.30870908348415566,0.45957958037634244,179.8000030517578
-0.25029518255953553,-3.187924295607932,2.3477849784093983,0.1744021710333483,-0.29863709530343857,0.36623999700993715,178.19000244140625
-0.2725231130590504,-3.1146069495774253,2.127854832925836,-0.08710206608910578,0.06197447688063606,1.247469306274061,177.97000122070312
-0.34094681637280366,-3.196346020883427,2.041110869294793,-0.44199322656562157,-0.17191352017444844,1.1399848788526008,177.7899932861328
-0.49180529362420866,-3.3726814644344527,1.9777842984660083,-0.5881477839988918,-0.23199911746820934,1.1838395318325778,179.4600067138672
-0.31768267213614054,-3.1082152598607182,1.7108339896234657,-1.1081546865458942,-0.35766885789128755,0.9788240178233427,177.4499969482422
-0.4229661642909882,-3.1809228659948445,1.57131243607946,-1.14579384705211,-0.6813109427139429,0.8608867985694956,176.57000732421875
-0.6223187712522817,-3.4357291882898715,1.5490511155250484,-0.8779537993909667,-0.6695009074448872,0.9318421576487794,174.0
-0.9311651919429343,-3.3979009014221058,1.5750067685506062,0.15568855121435107,-0.8256637247619877,1.2346437317019736,174.49000549316406
-1.0055379628943222,-3.3556600324484918,1.5354941605216097,-0.10607202590270982,-0.911835045274213,1.1612854495049028,175.83999633789062
-0.7546222039259981,-3.090725206792691,1.2993861496443637,-0.9348581867017299,-1.0056542855972586,0.9930843918506761,177.22999572753906
-0.5478244158580101,-2.7069621834994892,1.009671089106298,-1.1826475117490698,-1.0767986247426111,0.8680069412916117,181.1199951171875
-0.33671526758144127,-2.0148621153169457,0.6604953131955681,-0.4131924248937473,-1.118274896478772,0.48568506653704,176.3800048828125
-0.5378130883732015,-2.2077137227732573,0.5020309752900172,-0.31361842565049564,-1.3662118746000882,0.4789100464235378,178.61000061035156
-0.4580786215657806,-1.8411935738963752,0.2668806232233219,-0.5047422120135735,-1.3418407400751926,0.29107620523430006,180.19000244140625
-0.021414822409281768,-0.6587624812221544,-0.5073315393590684,-0.7468204313303846,-0.6395352669520754,1.6034627416910874,184.1199951171875
0.22199245362475428,0.15058407736642804,-0.8920095880337254,-0.047727982236436144,-0.49401581587534155,1.6650510496030746,187.64999389648438
0.5646274274923191,0.7087314808394514,-1.1325874722903417,0.4557836228361634,-0.5836416656103991,1.3845109074851296,187.8699951171875
0.7746810085222727,0.9877296701248324,-1.2941356243444206,0.49087735881412453,-0.6638128507831611,1.2277496209595775,189.4600067138672
1.0822244374900907,1.3040694037534992,-1.5100832609790114,-0.3378383514546464,-0.6048891353091687,1.132176712869504,189.6999969482422
1.1590767782260694,1.4891366198590423,-1.566127843927117,-0.37724331259915206,-0.6243142369783747,0.975735065244892,182.91000366210938
0.5295033938075866,0.7949409050472204,-1.1878184303837442,1.2602972693630075,-1.0281554485054631,0.7018327688676886,177.55999755859375
-0.2911868630235613,0.20301823554802495,-0.6821611001511098,1.978335698046185,-1.2757263033219086,0.5356566890729617,178.17999267578125
0.05340925876848654,-0.02351269128277005,-0.677449378764165,0.2782143725957553,-1.0788740173384839,0.3994959453426482,179.36000061035156
-0.02782538058070553,-1.1570516198069016,-0.34947958609851776,0.28091772060220915,0.34210317011580005,1.1471952814685804,176.3000030517578
-0.42236593716449045,-1.4624365945094924,-0.0154886876346211,1.4506963811418796,-0.015768814739567996,0.9010584087301741,174.2100067138672
-0.6360518676895115,-1.7337622421102858,0.1306617425844689,1.1231700196236265,-0.1864750594985187,0.7901655119899392,175.74000549316406
-0.5049350055159716,-1.6728590365172558,0.06630217449046509,0.08515138283515841,-0.17634591980539222,0.6374426813748019,175.00999450683594
-0.8106279431487914,-1.7182855360857738,0.315288440447905,1.7824711948037122,-0.6264940581256428,0.31484258071447535,177.97000122070312
-0.4162125127917253,-1.4428029310926624,-0.0180984756504154,0.3423244272060963,-0.5296708553113549,0.11274917465502438,179.07000732421875
-0.20986900052047017,-1.2659079803562792,-0.28289369439184614,-0.4358924908840608,-0.5798234831920035,-0.09663572302024645,175.49000549316406
-0.4208155960285373,-1.4910003919791217,-0.235802008591181,-0.13996829514369982,-0.8850011997250339,-0.2602700467134288,173.92999267578125
