,symbol,actual,predicted,date
389,SNAP,11.260000228881836,11.605264,2024-11-12 00:00:00+00:00
390,SNAP,11.109999656677246,11.192443,2024-11-13 00:00:00+00:00
391,SNAP,10.760000228881836,11.118308,2024-11-14 00:00:00+00:00
392,SNAP,10.600000381469727,10.602005,2024-11-15 00:00:00+00:00
393,SNAP,10.550000190734863,10.617687,2024-11-18 00:00:00+00:00
394,SNAP,10.510000228881836,10.539403,2024-11-19 00:00:00+00:00
395,SNAP,10.59000015258789,10.865933,2024-11-20 00:00:00+00:00
396,SNAP,10.630000114440918,10.591848,2024-11-21 00:00:00+00:00
397,SNAP,11.420000076293945,11.390912,2024-11-22 00:00:00+00:00
398,SNAP,11.600000381469727,12.045948,2024-11-25 00:00:00+00:00
399,SNAP,11.600000381469727,11.392814,2024-11-26 00:00:00+00:00
400,CMI,331.8399963378906,328.3546,2024-10-30 00:00:00+00:00
401,CMI,328.9800109863281,328.02762,2024-10-31 00:00:00+00:00
402,CMI,328.510009765625,326.5022,2024-11-01 00:00:00+00:00
403,CMI,325.6199951171875,327.3445,2024-11-04 00:00:00+00:00
404,CMI,354.4599914550781,356.5002,2024-11-05 00:00:00+00:00
405,CMI,356.010009765625,356.7586,2024-11-06 00:00:00+00:00
406,CMI,354.7200012207031,360.44482,2024-11-07 00:00:00+00:00
407,CMI,356.4599914550781,360.64536,2024-11-08 00:00:00+00:00
408,CMI,358.42999267578125,358.63934,2024-11-11 00:00:00+00:00
409,CMI,355.0799865722656,356.61398,2024-11-12 00:00:00+00:00
410,CMI,366.3399963378906,358.53928,2024-11-13 00:00:00+00:00
411,CMI,363.7300109863281,359.18677,2024-11-14 00:00:00+00:00
412,CMI,361.8500061035156,358.66675,2024-11-15 00:00:00+00:00
413,CMI,364.0199890136719,356.62637,2024-11-18 00:00:00+00:00
414,CMI,361.8599853515625,355.18286,2024-11-19 00:00:00+00:00
415,CMI,360.95001220703125,354.93814,2024-11-20 00:00:00+00:00
416,CMI,368.8599853515625,357.26572,2024-11-21 00:00:00+00:00
417,CMI,372.6199951171875,357.26572,2024-11-22 00:00:00+00:00
418,CMI,375.2699890136719,360.66757,2024-11-25 00:00:00+00:00
419,CMI,377.3900146484375,357.253,2024-11-26 00:00:00+00:00
420,SYK,363.42999267578125,371.3298,2024-10-30 00:00:00+00:00
421,SYK,356.2799987792969,361.11624,2024-10-31 00:00:00+00:00
422,SYK,367.1499938964844,363.9605,2024-11-01 00:00:00+00:00
423,SYK,366.8999938964844,366.9271,2024-11-04 00:00:00+00:00
424,SYK,369.8599853515625,368.81662,2024-11-05 00:00:00+00:00
425,SYK,369.0199890136719,372.34424,2024-11-06 00:00:00+00:00
426,SYK,369.8299865722656,368.41208,2024-11-07 00:00:00+00:00
427,SYK,375.9599914550781,373.55316,2024-11-08 00:00:00+00:00
428,SYK,378.8599853515625,384.44406,2024-11-11 00:00:00+00:00
429,SYK,387.1099853515625,381.94504,2024-11-12 00:00:00+00:00
430,SYK,388.3399963378906,381.94504,2024-11-13 00:00:00+00:00
431,SYK,383.2799987792969,381.94504,2024-11-14 00:00:00+00:00
432,SYK,390.0799865722656,381.85724,2024-11-15 00:00:00+00:00
433,SYK,389.3999938964844,381.94504,2024-11-18 00:00:00+00:00
434,SYK,388.67999267578125,383.03085,2024-11-19 00:00:00+00:00
435,SYK,385.67999267578125,384.88544,2024-11-20 00:00:00+00:00
436,SYK,390.1400146484375,384.51404,2024-11-21 00:00:00+00:00
437,SYK,384.8500061035156,383.73465,2024-11-22 00:00:00+00:00
438,SYK,384.9100036621094,382.05374,2024-11-25 00:00:00+00:00
439,SYK,389.7099914550781,383.77936,2024-11-26 00:00:00+00:00
440,BLK,979.8699951171875,997.3652,2024-10-30 00:00:00+00:00
441,BLK,981.030029296875,977.2182,2024-10-31 00:00:00+00:00
442,BLK,985.0800170898438,998.94025,2024-11-01 00:00:00+00:00
443,BLK,991.5,1000.46533,2024-11-04 00:00:00+00:00
444,BLK,1014.3499755859375,998.1078,2024-11-05 00:00:00+00:00
445,BLK,1029.8199462890625,1046.6935,2024-11-06 00:00:00+00:00
446,BLK,1036.06005859375,1060.5786,2024-11-07 00:00:00+00:00
447,BLK,1039.280029296875,1060.2283,2024-11-08 00:00:00+00:00
448,BLK,1053.8399658203125,1052.3307,2024-11-11 00:00:00+00:00
449,BLK,1036.3499755859375,1060.1289,2024-11-12 00:00:00+00:00
450,BLK,1030.97998046875,1058.5228,2024-11-13 00:00:00+00:00
451,BLK,1047.0799560546875,1047.4952,2024-11-14 00:00:00+00:00
452,BLK,1047.3699951171875,1056.2825,2024-11-15 00:00:00+00:00
453,BLK,1049.969970703125,1056.6084,2024-11-18 00:00:00+00:00
454,BLK,1028.1099853515625,1051.2192,2024-11-19 00:00:00+00:00
455,BLK,1024.6700439453125,1054.4418,2024-11-20 00:00:00+00:00
456,BLK,1028.0,1054.2786,2024-11-21 00:00:00+00:00
457,BLK,1036.4599609375,1044.6404,2024-11-22 00:00:00+00:00
458,BLK,1031.489990234375,1050.4541,2024-11-25 00:00:00+00:00
459,BLK,1026.47998046875,1050.4198,2024-11-26 00:00:00+00:00
460,STT,92.93000030517578,93.06289,2024-10-30 00:00:00+00:00
461,STT,92.80000305175781,93.15296,2024-10-31 00:00:00+00:00
462,STT,92.80000305175781,93.31786,2024-11-01 00:00:00+00:00
463,STT,92.26000213623047,92.21554,2024-11-04 00:00:00+00:00
464,STT,92.91000366210938,92.36082,2024-11-05 00:00:00+00:00
465,STT,96.80999755859375,97.22608,2024-11-06 00:00:00+00:00
466,STT,95.12000274658203,98.665085,2024-11-07 00:00:00+00:00
467,STT,94.77999877929688,96.9498,2024-11-08 00:00:00+00:00
468,STT,96.55000305175781,98.037605,2024-11-11 00:00:00+00:00
469,STT,95.19000244140625,98.01109,2024-11-12 00:00:00+00:00
470,STT,95.16999816894531,97.749954,2024-11-13 00:00:00+00:00
471,STT,94.18000030517578,96.94985,2024-11-14 00:00:00+00:00
472,STT,95.4800033569336,97.638565,2024-11-15 00:00:00+00:00
473,STT,96.12000274658203,97.743996,2024-11-18 00:00:00+00:00
474,STT,94.70999908447266,97.87899,2024-11-19 00:00:00+00:00
475,STT,95.30000305175781,96.425186,2024-11-20 00:00:00+00:00
476,STT,96.33999633789062,96.28236,2024-11-21 00:00:00+00:00
477,STT,97.5,97.73923,2024-11-22 00:00:00+00:00
478,STT,98.79000091552734,97.91387,2024-11-25 00:00:00+00:00
479,STT,98.80999755859375,98.524994,2024-11-26 00:00:00+00:00
480,DBX,26.170000076293945,27.58248,2024-10-30 00:00:00+00:00
481,DBX,25.850000381469727,26.131168,2024-10-31 00:00:00+00:00
482,DBX,25.979999542236328,25.975155,2024-11-01 00:00:00+00:00
483,DBX,26.229999542236328,25.975124,2024-11-04 00:00:00+00:00
484,DBX,26.65999984741211,26.570349,2024-11-05 00:00:00+00:00
485,DBX,27.899999618530273,27.629124,2024-11-06 00:00:00+00:00
486,DBX,27.8799991607666,27.629124,2024-11-07 00:00:00+00:00
487,DBX,27.040000915527344,27.48988,2024-11-08 00:00:00+00:00
488,DBX,28.170000076293945,27.629124,2024-11-11 00:00:00+00:00
489,DBX,27.93000030517578,27.766073,2024-11-12 00:00:00+00:00
490,DBX,27.90999984741211,27.735195,2024-11-13 00:00:00+00:00
491,DBX,27.670000076293945,27.76934,2024-11-14 00:00:00+00:00
492,DBX,27.059999465942383,27.675035,2024-11-15 00:00:00+00:00
493,DBX,26.3799991607666,27.641897,2024-11-18 00:00:00+00:00
494,DBX,26.670000076293945,26.575727,2024-11-19 00:00:00+00:00
495,DBX,26.889999389648438,26.408154,2024-11-20 00:00:00+00:00
496,DBX,27.639999389648438,27.59813,2024-11-21 00:00:00+00:00
497,DBX,27.989999771118164,27.697388,2024-11-22 00:00:00+00:00
498,DBX,28.520000457763672,27.777052,2024-11-25 00:00:00+00:00
499,DBX,28.3700008392334,27.742567,2024-11-26 00:00:00+00:00
500,LRCX,76.44999694824219,76.62084,2024-10-30 00:00:00+00:00
501,LRCX,74.3499984741211,75.76457,2024-10-31 00:00:00+00:00
502,LRCX,74.80000305175781,75.2116,2024-11-01 00:00:00+00:00
503,LRCX,74.16999816894531,74.93283,2024-11-04 00:00:00+00:00
504,LRCX,76.4000015258789,76.43347,2024-11-05 00:00:00+00:00
505,LRCX,76.77999877929688,77.52824,2024-11-06 00:00:00+00:00
506,LRCX,79.20999908447266,78.828224,2024-11-07 00:00:00+00:00
507,LRCX,78.19999694824219,78.85931,2024-11-08 00:00:00+00:00
508,LRCX,76.16999816894531,77.253136,2024-11-11 00:00:00+00:00
509,LRCX,75.69999694824219,76.49902,2024-11-12 00:00:00+00:00
510,LRCX,73.8499984741211,74.71681,2024-11-13 00:00:00+00:00
511,LRCX,74.79000091552734,75.59353,2024-11-14 00:00:00+00:00
512,LRCX,70.05000305175781,72.10729,2024-11-15 00:00:00+00:00
513,LRCX,70.56999969482422,69.70368,2024-11-18 00:00:00+00:00
514,LRCX,70.16999816894531,69.99366,2024-11-19 00:00:00+00:00
515,LRCX,70.05000305175781,69.38236,2024-11-20 00:00:00+00:00
516,LRCX,73.12999725341797,72.97302,2024-11-21 00:00:00+00:00
517,LRCX,72.63999938964844,72.976204,2024-11-22 00:00:00+00:00
518,LRCX,73.70999908447266,73.487816,2024-11-25 00:00:00+00:00
519,LRCX,72.69000244140625,74.84357,2024-11-26 00:00:00+00:00
520,MU,104.08000183105469,107.30776,2024-10-30 00:00:00+00:00
521,MU,99.6500015258789,102.339485,2024-10-31 00:00:00+00:00
522,MU,99.7300033569336,101.459045,2024-11-01 00:00:00+00:00
523,MU,101.7300033569336,103.39106,2024-11-04 00:00:00+00:00
524,MU,105.48999786376953,106.22124,2024-11-05 00:00:00+00:00
525,MU,111.83000183105469,112.07188,2024-11-06 00:00:00+00:00
526,MU,113.41000366210938,111.7212,2024-11-07 00:00:00+00:00
527,MU,111.9000015258789,112.32367,2024-11-08 00:00:00+00:00
528,MU,108.6500015258789,109.55236,2024-11-11 00:00:00+00:00
529,MU,104.0999984741211,104.03437,2024-11-12 00:00:00+00:00
530,MU,99.91999816894531,103.47236,2024-11-13 00:00:00+00:00
531,MU,99.18000030517578,102.33576,2024-11-14 00:00:00+00:00
532,MU,96.33999633789062,97.92908,2024-11-15 00:00:00+00:00
533,MU,97.51000213623047,98.422005,2024-11-18 00:00:00+00:00
534,MU,97.7300033569336,98.55933,2024-11-19 00:00:00+00:00
535,MU,98.37000274658203,98.97315,2024-11-20 00:00:00+00:00
536,MU,102.76000213623047,102.90065,2024-11-21 00:00:00+00:00
537,MU,102.63999938964844,104.27411,2024-11-22 00:00:00+00:00
538,MU,104.4800033569336,105.69966,2024-11-25 00:00:00+00:00
539,MU,101.80000305175781,104.72232,2024-11-26 00:00:00+00:00
540,FIVN,29.610000610351562,30.509296,2024-10-30 00:00:00+00:00
541,FIVN,29.530000686645508,30.134096,2024-10-31 00:00:00+00:00
542,FIVN,30.959999084472656,31.181757,2024-11-01 00:00:00+00:00
543,FIVN,30.309999465942383,31.181757,2024-11-04 00:00:00+00:00
544,FIVN,30.690000534057617,31.10419,2024-11-05 00:00:00+00:00
545,FIVN,31.479999542236328,32.93247,2024-11-06 00:00:00+00:00
546,FIVN,32.810001373291016,33.59104,2024-11-07 00:00:00+00:00
547,FIVN,36.81999969482422,40.68859,2024-11-08 00:00:00+00:00
548,FIVN,39.66999816894531,39.86275,2024-11-11 00:00:00+00:00
549,FIVN,39.27000045776367,40.01591,2024-11-12 00:00:00+00:00
550,FIVN,40.349998474121094,40.16847,2024-11-13 00:00:00+00:00
551,FIVN,38.959999084472656,39.388725,2024-11-14 00:00:00+00:00
552,FIVN,38.06999969482422,38.452003,2024-11-15 00:00:00+00:00
553,FIVN,37.060001373291016,37.71912,2024-11-18 00:00:00+00:00
554,FIVN,37.68000030517578,37.537857,2024-11-19 00:00:00+00:00
555,FIVN,38.0,38.61394,2024-11-20 00:00:00+00:00
556,FIVN,38.459999084472656,39.02506,2024-11-21 00:00:00+00:00
557,FIVN,40.31999969482422,40.264553,2024-11-22 00:00:00+00:00
558,FIVN,40.970001220703125,41.42511,2024-11-25 00:00:00+00:00
559,FIVN,40.88999938964844,41.365906,2024-11-26 00:00:00+00:00
560,NTES,80.69999694824219,80.65747,2024-10-30 00:00:00+00:00
561,NTES,80.51000213623047,80.14076,2024-10-31 00:00:00+00:00
562,NTES,79.12000274658203,79.70261,2024-11-01 00:00:00+00:00
563,NTES,79.04000091552734,80.21414,2024-11-04 00:00:00+00:00
564,NTES,80.18000030517578,80.21385,2024-11-05 00:00:00+00:00
565,NTES,80.0,80.18012,2024-11-06 00:00:00+00:00
566,NTES,81.16000366210938,81.41339,2024-11-07 00:00:00+00:00
567,NTES,76.76000213623047,75.57937,2024-11-08 00:00:00+00:00
568,NTES,77.61000061035156,76.568245,2024-11-11 00:00:00+00:00
569,NTES,78.47000122070312,78.10264,2024-11-12 00:00:00+00:00
570,NTES,76.27999877929688,76.57181,2024-11-13 00:00:00+00:00
571,NTES,84.22000122070312,84.11486,2024-11-14 00:00:00+00:00
572,NTES,85.48999786376953,86.40481,2024-11-15 00:00:00+00:00
573,NTES,88.26000213623047,89.14996,2024-11-18 00:00:00+00:00
574,NTES,85.68000030517578,86.448456,2024-11-19 00:00:00+00:00
575,NTES,87.52999877929688,87.61356,2024-11-20 00:00:00+00:00
576,NTES,88.63999938964844,88.45841,2024-11-21 00:00:00+00:00
577,NTES,86.44999694824219,87.86804,2024-11-22 00:00:00+00:00
578,NTES,85.4000015258789,85.60521,2024-11-25 00:00:00+00:00
579,NTES,86.20999908447266,85.4949,2024-11-26 00:00:00+00:00
580,ANF,136.5399932861328,137.90633,2024-10-30 00:00:00+00:00
581,ANF,131.7899932861328,134.90727,2024-10-31 00:00:00+00:00
582,ANF,131.25999450683594,131.42986,2024-11-01 00:00:00+00:00
583,ANF,137.8000030517578,137.07727,2024-11-04 00:00:00+00:00
584,ANF,137.35000610351562,136.26239,2024-11-05 00:00:00+00:00
585,ANF,135.3000030517578,142.80263,2024-11-06 00:00:00+00:00
586,ANF,141.55999755859375,143.3762,2024-11-07 00:00:00+00:00
587,ANF,143.97000122070312,144.67815,2024-11-08 00:00:00+00:00
588,ANF,140.25,147.03065,2024-11-11 00:00:00+00:00
589,ANF,139.92999267578125,144.5331,2024-11-12 00:00:00+00:00
590,ANF,141.72999572753906,144.1375,2024-11-13 00:00:00+00:00
591,ANF,144.60000610351562,147.07812,2024-11-14 00:00:00+00:00
592,ANF,144.63999938964844,142.04063,2024-11-15 00:00:00+00:00
593,ANF,143.4199981689453,143.60823,2024-11-18 00:00:00+00:00
594,ANF,142.5800018310547,141.60782,2024-11-19 00:00:00+00:00
595,ANF,136.80999755859375,140.65108,2024-11-20 00:00:00+00:00
596,ANF,141.57000732421875,140.37703,2024-11-21 00:00:00+00:00
597,ANF,151.99000549316406,150.5731,2024-11-22 00:00:00+00:00
598,ANF,154.5,156.61998,2024-11-25 00:00:00+00:00
599,ANF,146.6199951171875,155.26472,2024-11-26 00:00:00+00:00
600,TTD,121.9800033569336,129.40906,2024-10-30 00:00:00+00:00
601,TTD,120.20999908447266,121.0268,2024-10-31 00:00:00+00:00
602,TTD,119.19000244140625,120.43793,2024-11-01 00:00:00+00:00
603,TTD,118.2699966430664,120.43123,2024-11-04 00:00:00+00:00
604,TTD,119.94000244140625,120.21962,2024-11-05 00:00:00+00:00
605,TTD,124.80999755859375,128.4553,2024-11-06 00:00:00+00:00
606,TTD,132.52999877929688,127.30322,2024-11-07 00:00:00+00:00
607,TTD,125.12999725341797,127.046005,2024-11-08 00:00:00+00:00
608,TTD,129.33999633789062,127.4572,2024-11-11 00:00:00+00:00
609,TTD,131.1999969482422,128.7679,2024-11-12 00:00:00+00:00
610,TTD,127.25,127.86478,2024-11-13 00:00:00+00:00
611,TTD,125.87999725341797,128.24252,2024-11-14 00:00:00+00:00
612,TTD,118.1500015258789,127.004555,2024-11-15 00:00:00+00:00
613,TTD,117.26000213623047,116.0774,2024-11-18 00:00:00+00:00
614,TTD,119.41999816894531,120.193146,2024-11-19 00:00:00+00:00
615,TTD,123.9000015258789,127.94384,2024-11-20 00:00:00+00:00
616,TTD,127.3499984741211,127.90644,2024-11-21 00:00:00+00:00
617,TTD,129.6999969482422,127.66573,2024-11-22 00:00:00+00:00
618,TTD,129.35000610351562,127.717224,2024-11-25 00:00:00+00:00
619,TTD,128.97999572753906,127.7234,2024-11-26 00:00:00+00:00
620,ITW,264.3299865722656,263.92026,2024-10-30 00:00:00+00:00
621,ITW,261.1300048828125,262.77777,2024-10-31 00:00:00+00:00
622,ITW,263.0799865722656,263.65823,2024-11-01 00:00:00+00:00
623,ITW,263.8800048828125,263.40897,2024-11-04 00:00:00+00:00
624,ITW,266.42999267578125,266.55954,2024-11-05 00:00:00+00:00
625,ITW,275.4700012207031,272.55994,2024-11-06 00:00:00+00:00
626,ITW,272.9100036621094,273.29135,2024-11-07 00:00:00+00:00
627,ITW,271.95001220703125,273.2283,2024-11-08 00:00:00+00:00
628,ITW,274.2699890136719,273.2283,2024-11-11 00:00:00+00:00
629,ITW,271.20001220703125,272.72778,2024-11-12 00:00:00+00:00
630,ITW,272.9599914550781,271.81335,2024-11-13 00:00:00+00:00
631,ITW,269.8699951171875,272.736,2024-11-14 00:00:00+00:00
632,ITW,270.6199951171875,272.82764,2024-11-15 00:00:00+00:00
633,ITW,270.05999755859375,272.62473,2024-11-18 00:00:00+00:00
634,ITW,266.4599914550781,264.69034,2024-11-19 00:00:00+00:00
635,ITW,266.3800048828125,266.21164,2024-11-20 00:00:00+00:00
636,ITW,269.8500061035156,272.5196,2024-11-21 00:00:00+00:00
637,ITW,273.95001220703125,272.61517,2024-11-22 00:00:00+00:00
638,ITW,276.3699951171875,271.66968,2024-11-25 00:00:00+00:00
639,ITW,276.510009765625,273.3127,2024-11-26 00:00:00+00:00
640,CRIS,4.480000019073486,4.754409,2024-10-30 00:00:00+00:00
641,CRIS,4.28000020980835,4.8484654,2024-10-31 00:00:00+00:00
642,CRIS,4.179999828338623,4.481773,2024-11-01 00:00:00+00:00
643,CRIS,4.329999923706055,4.458376,2024-11-04 00:00:00+00:00
644,CRIS,4.420000076293945,5.030605,2024-11-05 00:00:00+00:00
645,CRIS,4.199999809265137,4.759792,2024-11-06 00:00:00+00:00
646,CRIS,4.349999904632568,4.5458593,2024-11-07 00:00:00+00:00
647,CRIS,4.420000076293945,4.6438212,2024-11-08 00:00:00+00:00
648,CRIS,4.320000171661377,4.672369,2024-11-11 00:00:00+00:00
649,CRIS,4.119999885559082,4.6129155,2024-11-12 00:00:00+00:00
650,CRIS,3.930000066757202,4.3956804,2024-11-13 00:00:00+00:00
651,CRIS,3.9800000190734863,4.2579455,2024-11-14 00:00:00+00:00
652,CRIS,3.950000047683716,4.213654,2024-11-15 00:00:00+00:00
653,CRIS,3.799999952316284,4.1423516,2024-11-18 00:00:00+00:00
654,CRIS,3.7899999618530273,4.0213647,2024-11-19 00:00:00+00:00
655,CRIS,3.700000047683716,4.079587,2024-11-20 00:00:00+00:00
656,CRIS,4.099999904632568,4.2829404,2024-11-21 00:00:00+00:00
657,CRIS,4.03000020980835,4.3335605,2024-11-22 00:00:00+00:00
658,CRIS,4.110000133514404,4.471218,2024-11-25 00:00:00+00:00
659,CRIS,4.03000020980835,4.4453034,2024-11-26 00:00:00+00:00
660,LMT,545.9400024414062,546.11584,2024-10-30 00:00:00+00:00
661,LMT,546.0499877929688,547.87213,2024-10-31 00:00:00+00:00
662,LMT,545.3499755859375,546.0457,2024-11-01 00:00:00+00:00
663,LMT,543.0999755859375,544.40106,2024-11-04 00:00:00+00:00
664,LMT,546.75,540.23157,2024-11-05 00:00:00+00:00
665,LMT,551.8200073242188,556.5029,2024-11-06 00:00:00+00:00
666,LMT,551.8400268554688,552.0456,2024-11-07 00:00:00+00:00
667,LMT,564.5599975585938,562.53894,2024-11-08 00:00:00+00:00
668,LMT,570.5800170898438,573.5192,2024-11-11 00:00:00+00:00
669,LMT,565.9600219726562,571.761,2024-11-12 00:00:00+00:00
670,LMT,557.72998046875,560.7358,2024-11-13 00:00:00+00:00
671,LMT,538.989990234375,552.84033,2024-11-14 00:00:00+00:00
672,LMT,534.8300170898438,534.8854,2024-11-15 00:00:00+00:00
673,LMT,530.9600219726562,533.8372,2024-11-18 00:00:00+00:00
674,LMT,533.260009765625,535.7312,2024-11-19 00:00:00+00:00
675,LMT,534.72998046875,534.05444,2024-11-20 00:00:00+00:00
676,LMT,542.010009765625,536.61414,2024-11-21 00:00:00+00:00
677,LMT,542.219970703125,542.26483,2024-11-22 00:00:00+00:00
678,LMT,521.8900146484375,532.05457,2024-11-25 00:00:00+00:00
679,LMT,521.4500122070312,523.53815,2024-11-26 00:00:00+00:00
680,WMT,81.38999938964844,81.54659,2024-10-30 00:00:00+00:00
681,WMT,81.94999694824219,82.55032,2024-10-31 00:00:00+00:00
682,WMT,82.19000244140625,82.39194,2024-11-01 00:00:00+00:00
683,WMT,82.44999694824219,82.375374,2024-11-04 00:00:00+00:00
684,WMT,83.68000030517578,83.88493,2024-11-05 00:00:00+00:00
685,WMT,83.44000244140625,83.6273,2024-11-06 00:00:00+00:00
686,WMT,83.8499984741211,85.01533,2024-11-07 00:00:00+00:00
687,WMT,84.83000183105469,84.58761,2024-11-08 00:00:00+00:00
688,WMT,84.20999908447266,83.73602,2024-11-11 00:00:00+00:00
689,WMT,84.98999786376953,84.4623,2024-11-12 00:00:00+00:00
690,WMT,85.5,84.87379,2024-11-13 00:00:00+00:00
691,WMT,84.47000122070312,84.935905,2024-11-14 00:00:00+00:00
692,WMT,84.25,84.313095,2024-11-15 00:00:00+00:00
693,WMT,84.08000183105469,83.706985,2024-11-18 00:00:00+00:00
694,WMT,86.5999984741211,88.67727,2024-11-19 00:00:00+00:00
695,WMT,87.18000030517578,89.70626,2024-11-20 00:00:00+00:00
696,WMT,88.38999938964844,89.717224,2024-11-21 00:00:00+00:00
697,WMT,90.44000244140625,89.162056,2024-11-22 00:00:00+00:00
698,WMT,89.5,89.154785,2024-11-25 00:00:00+00:00
699,WMT,91.30999755859375,89.84597,2024-11-26 00:00:00+00:00
700,VFC,22.260000228881836,21.998083,2024-10-30 00:00:00+00:00
701,VFC,20.709999084472656,22.132065,2024-10-31 00:00:00+00:00
702,VFC,21.049999237060547,20.555145,2024-11-01 00:00:00+00:00
703,VFC,21.479999542236328,22.462526,2024-11-04 00:00:00+00:00
704,VFC,21.3799991607666,22.333452,2024-11-05 00:00:00+00:00
705,VFC,20.81999969482422,22.17239,2024-11-06 00:00:00+00:00
706,VFC,21.6299991607666,22.257381,2024-11-07 00:00:00+00:00
707,VFC,20.959999084472656,22.206438,2024-11-08 00:00:00+00:00
708,VFC,20.760000228881836,21.840416,2024-11-11 00:00:00+00:00
709,VFC,20.270000457763672,20.43152,2024-11-12 00:00:00+00:00
710,VFC,20.0,20.483284,2024-11-13 00:00:00+00:00
711,VFC,20.280000686645508,20.431007,2024-11-14 00:00:00+00:00
712,VFC,20.15999984741211,20.483284,2024-11-15 00:00:00+00:00
713,VFC,19.59000015258789,20.4277,2024-11-18 00:00:00+00:00
714,VFC,19.290000915527344,19.17805,2024-11-19 00:00:00+00:00
715,VFC,18.649999618530273,18.862268,2024-11-20 00:00:00+00:00
716,VFC,18.790000915527344,18.425568,2024-11-21 00:00:00+00:00
717,VFC,19.739999771118164,19.696276,2024-11-22 00:00:00+00:00
718,VFC,20.43000030517578,20.505405,2024-11-25 00:00:00+00:00
719,VFC,20.43000030517578,20.196123,2024-11-26 00:00:00+00:00
720,LOW,261.3900146484375,263.47855,2024-10-30 00:00:00+00:00
721,LOW,261.8299865722656,261.77783,2024-10-31 00:00:00+00:00
722,LOW,261.94000244140625,265.9302,2024-11-01 00:00:00+00:00
723,LOW,264.9800109863281,265.44025,2024-11-04 00:00:00+00:00
724,LOW,269.17999267578125,265.47552,2024-11-05 00:00:00+00:00
725,LOW,261.7300109863281,264.47745,2024-11-06 00:00:00+00:00
726,LOW,266.29998779296875,267.3535,2024-11-07 00:00:00+00:00
727,LOW,271.1000061035156,272.24536,2024-11-08 00:00:00+00:00
728,LOW,274.510009765625,272.97098,2024-11-11 00:00:00+00:00
729,LOW,269.8999938964844,282.40454,2024-11-12 00:00:00+00:00
730,LOW,272.32000732421875,272.55844,2024-11-13 00:00:00+00:00
731,LOW,270.3500061035156,273.14612,2024-11-14 00:00:00+00:00
732,LOW,269.3999938964844,271.55975,2024-11-15 00:00:00+00:00
733,LOW,271.7699890136719,271.71167,2024-11-18 00:00:00+00:00
734,LOW,259.260009765625,262.51602,2024-11-19 00:00:00+00:00
735,LOW,263.0299987792969,262.11108,2024-11-20 00:00:00+00:00
736,LOW,265.2200012207031,262.94666,2024-11-21 00:00:00+00:00
737,LOW,264.67999267578125,267.48242,2024-11-22 00:00:00+00:00
738,LOW,275.32000732421875,270.0965,2024-11-25 00:00:00+00:00
739,LOW,274.4700012207031,272.12045,2024-11-26 00:00:00+00:00
740,NXPI,245.32000732421875,251.2103,2024-10-30 00:00:00+00:00
741,NXPI,234.5,243.13821,2024-10-31 00:00:00+00:00
742,NXPI,238.58999633789062,239.07848,2024-11-01 00:00:00+00:00
743,NXPI,236.89999389648438,238.11101,2024-11-04 00:00:00+00:00
744,NXPI,224.64999389648438,222.89497,2024-11-05 00:00:00+00:00
745,NXPI,231.3800048828125,231.84271,2024-11-06 00:00:00+00:00
746,NXPI,236.1199951171875,237.2648,2024-11-07 00:00:00+00:00
747,NXPI,233.88999938964844,233.26317,2024-11-08 00:00:00+00:00
748,NXPI,227.0399932861328,229.68277,2024-11-11 00:00:00+00:00
749,NXPI,224.7899932861328,225.3375,2024-11-12 00:00:00+00:00
750,NXPI,222.9600067138672,224.21198,2024-11-13 00:00:00+00:00
751,NXPI,223.9600067138672,224.16885,2024-11-14 00:00:00+00:00
752,NXPI,217.0399932861328,222.36017,2024-11-15 00:00:00+00:00
753,NXPI,220.19000244140625,218.48502,2024-11-18 00:00:00+00:00
754,NXPI,219.91000366210938,218.64641,2024-11-19 00:00:00+00:00
755,NXPI,220.33999633789062,218.65555,2024-11-20 00:00:00+00:00
756,NXPI,224.57000732421875,223.75058,2024-11-21 00:00:00+00:00
757,NXPI,226.3800048828125,224.47014,2024-11-22 00:00:00+00:00
758,NXPI,233.85000610351562,232.45973,2024-11-25 00:00:00+00:00
759,NXPI,228.66000366210938,235.57831,2024-11-26 00:00:00+00:00
760,SCHW,71.0999984741211,71.990875,2024-10-30 00:00:00+00:00
761,SCHW,70.83000183105469,71.129425,2024-10-31 00:00:00+00:00
762,SCHW,70.94000244140625,70.82466,2024-11-01 00:00:00+00:00
763,SCHW,70.95999908447266,70.49333,2024-11-04 00:00:00+00:00
764,SCHW,71.30999755859375,70.45891,2024-11-05 00:00:00+00:00
765,SCHW,75.75,75.356995,2024-11-06 00:00:00+00:00
766,SCHW,73.16999816894531,74.56605,2024-11-07 00:00:00+00:00
767,SCHW,73.9000015258789,74.16533,2024-11-08 00:00:00+00:00
768,SCHW,77.8499984741211,76.64117,2024-11-11 00:00:00+00:00
769,SCHW,78.19000244140625,78.18814,2024-11-12 00:00:00+00:00
770,SCHW,78.25,78.17864,2024-11-13 00:00:00+00:00
771,SCHW,80.19000244140625,81.29737,2024-11-14 00:00:00+00:00
772,SCHW,80.63999938964844,81.62805,2024-11-15 00:00:00+00:00
773,SCHW,81.38999938964844,81.62805,2024-11-18 00:00:00+00:00
774,SCHW,80.19000244140625,81.83208,2024-11-19 00:00:00+00:00
775,SCHW,80.45999908447266,81.83387,2024-11-20 00:00:00+00:00
