,symbol,actual,predicted,date
116,AXP,285.54998779296875,290.61322,2024-11-19 00:00:00+00:00
117,AXP,287.7099914550781,290.46042,2024-11-20 00:00:00+00:00
118,AXP,293.0,291.0083,2024-11-21 00:00:00+00:00
119,AXP,301.29998779296875,289.60593,2024-11-22 00:00:00+00:00
120,AIG,77.4800033569336,77.256836,2024-10-28 00:00:00+00:00
121,AIG,76.66000366210938,76.75052,2024-10-29 00:00:00+00:00
122,AIG,76.83999633789062,77.054726,2024-10-30 00:00:00+00:00
123,AIG,75.87999725341797,76.62464,2024-10-31 00:00:00+00:00
124,AIG,75.72000122070312,76.30494,2024-11-01 00:00:00+00:00
125,AIG,76.33000183105469,75.98881,2024-11-04 00:00:00+00:00
126,AIG,75.38999938964844,76.314384,2024-11-05 00:00:00+00:00
127,AIG,77.0199966430664,78.80685,2024-11-06 00:00:00+00:00
128,AIG,76.58999633789062,76.34813,2024-11-07 00:00:00+00:00
129,AIG,75.58000183105469,76.30466,2024-11-08 00:00:00+00:00
130,AIG,75.37999725341797,76.56237,2024-11-11 00:00:00+00:00
131,AIG,74.86000061035156,75.029495,2024-11-12 00:00:00+00:00
132,AIG,76.08999633789062,75.655426,2024-11-13 00:00:00+00:00
133,AIG,75.75,75.74519,2024-11-14 00:00:00+00:00
134,AIG,75.7699966430664,76.05484,2024-11-15 00:00:00+00:00
135,AIG,76.30999755859375,75.87819,2024-11-18 00:00:00+00:00
136,AIG,75.30000305175781,75.130424,2024-11-19 00:00:00+00:00
137,AIG,74.66000366210938,75.13912,2024-11-20 00:00:00+00:00
138,AIG,75.9800033569336,75.657684,2024-11-21 00:00:00+00:00
139,AIG,76.05999755859375,76.04383,2024-11-22 00:00:00+00:00
140,CSCO,55.279998779296875,55.201508,2024-10-28 00:00:00+00:00
141,CSCO,55.68000030517578,55.493137,2024-10-29 00:00:00+00:00
142,CSCO,55.59000015258789,55.201508,2024-10-30 00:00:00+00:00
143,CSCO,54.77000045776367,55.33123,2024-10-31 00:00:00+00:00
144,CSCO,55.5,55.518356,2024-11-01 00:00:00+00:00
145,CSCO,55.83000183105469,55.226727,2024-11-04 00:00:00+00:00
146,CSCO,56.15999984741211,55.242676,2024-11-05 00:00:00+00:00
147,CSCO,57.869998931884766,57.785,2024-11-06 00:00:00+00:00
148,CSCO,58.08000183105469,58.09792,2024-11-07 00:00:00+00:00
149,CSCO,58.060001373291016,58.049675,2024-11-08 00:00:00+00:00
150,CSCO,58.630001068115234,57.87327,2024-11-11 00:00:00+00:00
151,CSCO,58.709999084472656,58.034245,2024-11-12 00:00:00+00:00
152,CSCO,59.18000030517578,57.462864,2024-11-13 00:00:00+00:00
153,CSCO,57.91999816894531,57.479218,2024-11-14 00:00:00+00:00
154,CSCO,57.459999084472656,57.405968,2024-11-15 00:00:00+00:00
155,CSCO,57.310001373291016,57.386745,2024-11-18 00:00:00+00:00
156,CSCO,57.0099983215332,57.802822,2024-11-19 00:00:00+00:00
157,CSCO,57.5,57.788082,2024-11-20 00:00:00+00:00
158,CSCO,57.560001373291016,57.776627,2024-11-21 00:00:00+00:00
159,CSCO,58.54999923706055,57.78426,2024-11-22 00:00:00+00:00
160,MCD,296.7900085449219,298.20538,2024-10-28 00:00:00+00:00
161,MCD,295.0,298.30228,2024-10-29 00:00:00+00:00
162,MCD,291.5199890136719,291.57513,2024-10-30 00:00:00+00:00
163,MCD,292.1099853515625,292.39178,2024-10-31 00:00:00+00:00
164,MCD,295.2099914550781,295.11975,2024-11-01 00:00:00+00:00
165,MCD,292.8500061035156,293.05743,2024-11-04 00:00:00+00:00
